file	class	member	kind	loc	weight	classification	reason	coupled_tests	target_rust_module	planned_task	category	line
src/modelutil.ts	ModelUtil	getNamespace	static	13	13	RUST		W:modelmanager.js,serializer/jsonpopulator.js B:modelutil.js,composer/i18n.js	concerto_core::model_util	P2-01+P4-03	logic	91
src/modelutil.ts	ModelUtil	parseNamespace	static	32	48	RUST		B:modelutil.js	concerto_core::model_util	P2-01+P4-03	validation	122
src/modelutil.ts	ModelUtil	importFullyQualifiedNames	static	3	1.5	RUST		-	concerto_core::model_util	P2-01+P4-03	glue	161
src/modelutil.ts	ModelUtil	isPrimitiveType	static	4	2	RUST		B:modelutil.js	concerto_core::model_util	P2-01+P4-03	glue	171
src/modelutil.ts	ModelUtil	isAssignableTo	static	16	16	RUST		W:serializer/resourcevalidator.js B:modelutil.js	concerto_core::model_util	P2-01+P4-03	logic	186
src/modelutil.ts	ModelUtil	capitalizeFirstLetter	static	3	1.5	RUST		B:modelutil.js	concerto_core::model_util	P2-01+P4-03	glue	209
src/modelutil.ts	ModelUtil	isEnum	static	5	2.5	RUST		W:serializer/jsongenerator.js	concerto_core::model_util	P2-01+P4-03	glue	219
src/modelutil.ts	ModelUtil	isMap	static	5	2.5	RUST		-	concerto_core::model_util	P2-01+P4-03	glue	231
src/modelutil.ts	ModelUtil	isScalar	static	5	2.5	RUST		-	concerto_core::model_util	P2-01+P4-03	glue	243
src/modelutil.ts	ModelUtil	isValidIdentifier	static	3	4.5	RUST		-	concerto_core::model_util	P2-01+P4-03	validation	254
src/modelutil.ts	ModelUtil	getFullyQualifiedName	static	7	7	RUST		W:introspect/assetdeclaration.js,introspect/numbervalidator.js,introspect/stringvalidator.js,introspect/validator.js B:modelutil.js	concerto_core::model_util	P2-01+P4-03	logic	264
src/modelutil.ts	ModelUtil	removeNamespaceVersionFromFullyQualifiedName	static	9	9	RUST		B:modelutil.js	concerto_core::model_util	P2-01+P4-03	logic	278
src/modelutil.ts	ModelUtil	isSystemProperty	static	3	1.5	RUST		-	concerto_core::model_util	P2-01+P4-03	glue	295
src/modelutil.ts	ModelUtil	isPrivateSystemProperty	static	3	1.5	RUST		-	concerto_core::model_util	P2-01+P4-03	glue	306
src/modelutil.ts	ModelUtil	isValidMapKey	static	7	7	RUST		-	concerto_core::model_util	P2-01+P4-03	logic	316
src/modelutil.ts	ModelUtil	isValidMapKeyScalar	static	4	2	RUST		-	concerto_core::model_util	P2-01+P4-03	glue	330
src/modelutil.ts	ModelUtil	isValidMapValue	static	12	12	RUST		-	concerto_core::model_util	P2-01+P4-03	logic	341
src/rootmodelhelper.ts		getRootModel	function	16	16	RUST		-	concerto_core::rootmodel	P2-08+P4-08	logic	21
src/securityexception.ts	SecurityException	constructor	ctor	3	1.5	TS	exception class must stay a JS Error subclass (instanceof / class checks in ~81 assertions, M tests construct it directly); Rust supplies kind/code/params/location and the P4-02 error mapper instantiates this class	B:securityexception.js	-	P1-05+P4-02	glue	29
src/serializer.ts	Serializer	constructor	ctor	11	11	TS	holds TS Factory/ModelManager references and the options object; argument checks only	B:serializer.js,serializer/maptype/serializer.js,model/concept.js,+6	-	-	logic	55
src/serializer.ts	Serializer	setDefaultOptions	method	4	2	TS	options-object bookkeeping; no model logic	B:serializer.js	-	-	glue	71
src/serializer.ts	Serializer	toJSON	method	37	37	HYBRID	fast path: one Rust call validates and serialises the whole document; visitor path (ResourceValidator + JSONGenerator over TS Resource objects) kept for options/tests that need it	B:serializer/maptype/serializer.js,serializer.js,serializer/resourcevalidator.js,+8	concerto_core::instance	P3-01+P4-10	logic	99
src/serializer.ts	Serializer	fromJSON	method	52	52	HYBRID	fast path: one Rust call validates/coerces the whole document; building the TS Resource objects (Factory, dayjs) stays in TS (D7)	B:serializer/maptype/serializer.js,serializer.js,model/concept.js,+3	concerto_core::instance	P3-01+P4-10	logic	154
src/serializer/instancegenerator.ts	InstanceGenerator	visit	method	15	15	TS	Factory generate path (D7): builds TS Resource objects via Factory and a JS value generator	W:model/identifiable.js B:serializer/instancegenerator.js,serializer/jsonpopulator.js,serializer/jsongenerator.js,+1	-	-	logic	35
src/serializer/instancegenerator.ts	InstanceGenerator	visitClassDeclaration	method	14	14	TS	Factory generate path (D7): builds TS Resource objects via Factory and a JS value generator	W:serializer/resourcevalidator.js B:serializer/jsonpopulator.js,serializer/resourcevalidator.js,serializer/jsongenerator.js	-	-	logic	58
src/serializer/instancegenerator.ts	InstanceGenerator	visitField	method	29	29	TS	Factory generate path (D7): builds TS Resource objects via Factory and a JS value generator	W:serializer/jsongenerator.js,serializer/resourcevalidator.js B:serializer/jsongenerator.js,serializer/jsonpopulator.js,serializer/resourcevalidator.js	-	-	logic	80
src/serializer/instancegenerator.ts	InstanceGenerator	getFieldValue	method	67	67	TS	Factory generate path (D7): builds TS Resource objects via Factory and a JS value generator	-	-	-	logic	117
src/serializer/instancegenerator.ts	InstanceGenerator	findConcreteSubclass	method	15	15	RUST		B:serializer/instancegenerator.js	concerto_core::instance	P3-01+P4-10	logic	195
src/serializer/instancegenerator.ts	InstanceGenerator	visitRelationshipDeclaration	method	14	14	TS	Factory generate path (D7): builds TS Resource objects via Factory and a JS value generator	W:serializer/resourcevalidator.js B:serializer/jsonpopulator.js,serializer/jsongenerator.js	-	-	logic	220
src/serializer/instancegenerator.ts	InstanceGenerator	visitMapDeclaration	method	3	1.5	TS	Factory generate path (D7): builds TS Resource objects via Factory and a JS value generator	-	-	-	glue	242
src/serializer/instancegenerator.ts	InstanceGenerator	generateRandomId	method	5	2.5	TS	Factory generate path (D7): builds TS Resource objects via Factory and a JS value generator	-	-	-	glue	252
src/serializer/jsongenerator.ts	JSONGenerator	constructor	ctor	7	3.5	TS	options plumbing for the TS visitor shell	B:serializer/jsongenerator.js	-	-	glue	51
src/serializer/jsongenerator.ts	JSONGenerator	visit	method	15	15	TS	visitor dispatch: W tests spy on visit/visitX	W:model/identifiable.js B:serializer/jsongenerator.js,serializer/jsonpopulator.js,serializer/instancegenerator.js,+1	-	-	logic	66
src/serializer/jsongenerator.ts	JSONGenerator	visitMapDeclaration	method	41	41	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	-	concerto_core::instance	P3-01+P4-10	logic	89
src/serializer/jsongenerator.ts	JSONGenerator	visitClassDeclaration	method	38	38	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	W:serializer/resourcevalidator.js B:serializer/jsongenerator.js,serializer/jsonpopulator.js,serializer/resourcevalidator.js	concerto_core::instance	P3-01+P4-10	logic	138
src/serializer/jsongenerator.ts	JSONGenerator	visitField	method	34	34	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	W:serializer/jsongenerator.js,serializer/resourcevalidator.js B:serializer/jsongenerator.js,serializer/jsonpopulator.js,serializer/resourcevalidator.js	concerto_core::instance	P3-01+P4-10	logic	184
src/serializer/jsongenerator.ts	JSONGenerator	convertToJSON	method	20	20	HYBRID	DateTime formatting of TS dayjs values on the visitor path; Rust formats from (epoch ms, offset) on the fast path	B:serializer/jsongenerator.js	concerto_core::instance	P3-01+P4-10	logic	226
src/serializer/jsongenerator.ts	JSONGenerator	visitRelationshipDeclaration	method	45	45	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	W:serializer/resourcevalidator.js B:serializer/jsongenerator.js,serializer/jsonpopulator.js	concerto_core::instance	P3-01+P4-10	logic	254
src/serializer/jsongenerator.ts	JSONGenerator	getRelationshipText	method	14	14	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	B:serializer/jsongenerator.js	concerto_core::instance	P3-01+P4-10	logic	306
src/serializer/jsonpopulator.ts		getAssignableProperties	function	20	30	RUST		-	concerto_core::instance	P3-01+P4-10	validation	60
src/serializer/jsonpopulator.ts		validateProperties	function	12	18	RUST		-	concerto_core::instance	P3-01+P4-10	validation	88
src/serializer/jsonpopulator.ts	JSONPopulator	constructor	ctor	9	4.5	TS	options plumbing for the TS visitor shell (plus a process.env.TZ debug warning)	B:serializer/jsonpopulator.js	-	-	glue	126
src/serializer/jsonpopulator.ts	JSONPopulator	visit	method	17	17	TS	visitor dispatch: W tests spy on visit/visitX (jsonpopulator.js, 57 stub instances)	W:model/identifiable.js B:serializer/jsonpopulator.js,serializer/instancegenerator.js,serializer/jsongenerator.js,+1	-	-	logic	143
src/serializer/jsonpopulator.ts	JSONPopulator	visitClassDeclaration	method	22	22	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	W:serializer/resourcevalidator.js B:serializer/jsonpopulator.js,serializer/resourcevalidator.js,serializer/jsongenerator.js	concerto_core::instance	P3-01+P4-10	logic	168
src/serializer/jsonpopulator.ts	JSONPopulator	visitMapDeclaration	method	31	31	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	-	concerto_core::instance	P3-01+P4-10	logic	198
src/serializer/jsonpopulator.ts	JSONPopulator	processMapType	method	33	33	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	-	concerto_core::instance	P3-01+P4-10	logic	239
src/serializer/jsonpopulator.ts	JSONPopulator	visitField	method	24	36	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	W:serializer/jsongenerator.js,serializer/resourcevalidator.js B:serializer/jsonpopulator.js,serializer/jsongenerator.js,serializer/resourcevalidator.js	concerto_core::instance	P3-01+P4-10	validation	280
src/serializer/jsonpopulator.ts	JSONPopulator	convertItem	method	40	40	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	B:serializer/jsonpopulator.js	concerto_core::instance	P3-01+P4-10	logic	312
src/serializer/jsonpopulator.ts	JSONPopulator	convertToObject	method	69	103.5	HYBRID	type checks, integer/strict-datetime rules and messages in Rust; the dayjs value is created in TS (D7)	B:serializer/jsonpopulator.js	concerto_core::instance	P3-01+P4-10	validation	361
src/serializer/jsonpopulator.ts	JSONPopulator	visitRelationshipDeclaration	method	73	109.5	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	W:serializer/resourcevalidator.js B:serializer/jsonpopulator.js,serializer/jsongenerator.js	concerto_core::instance	P3-01+P4-10	validation	438
src/serializer/resourcevalidator.ts	ResourceValidator	constructor	ctor	3	1.5	TS	options plumbing for the TS visitor shell	B:serializer/resourcevalidator.js	-	-	glue	59
src/serializer/resourcevalidator.ts	ResourceValidator	visit	method	15	15	TS	visitor dispatch: W tests spy on visit/visitX (resourcevalidator.js)	W:model/identifiable.js B:serializer/resourcevalidator.js,serializer/jsonpopulator.js,serializer/instancegenerator.js,+1	-	-	logic	70
src/serializer/resourcevalidator.ts	ResourceValidator	visitEnumDeclaration	method	19	28.5	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	W:serializer/resourcevalidator.js	concerto_core::instance	P3-01+P4-10	validation	94
src/serializer/resourcevalidator.ts	ResourceValidator	checkMapType	method	45	67.5	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	-	concerto_core::instance	P3-01+P4-10	validation	123
src/serializer/resourcevalidator.ts	ResourceValidator	visitMapDeclaration	method	19	28.5	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	-	concerto_core::instance	P3-01+P4-10	validation	178
src/serializer/resourcevalidator.ts	ResourceValidator	visitClassDeclaration	method	87	130.5	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	W:serializer/resourcevalidator.js B:serializer/resourcevalidator.js,serializer/jsonpopulator.js,serializer/jsongenerator.js	concerto_core::instance	P3-01+P4-10	validation	205
src/serializer/resourcevalidator.ts	ResourceValidator	visitField	method	27	40.5	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	W:serializer/jsongenerator.js,serializer/resourcevalidator.js B:serializer/resourcevalidator.js,serializer/jsongenerator.js,serializer/jsonpopulator.js	concerto_core::instance	P3-01+P4-10	validation	300
src/serializer/resourcevalidator.ts	ResourceValidator	checkEnum	method	22	33	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	-	concerto_core::instance	P3-01+P4-10	validation	335
src/serializer/resourcevalidator.ts	ResourceValidator	checkArray	method	13	19.5	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	-	concerto_core::instance	P3-01+P4-10	validation	365
src/serializer/resourcevalidator.ts	ResourceValidator	checkItem	method	69	103.5	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	B:serializer/resourcevalidator.js	concerto_core::instance	P3-01+P4-10	validation	386
src/serializer/resourcevalidator.ts	ResourceValidator	visitRelationshipDeclaration	method	20	30	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	W:serializer/resourcevalidator.js B:serializer/jsonpopulator.js,serializer/jsongenerator.js	concerto_core::instance	P3-01+P4-10	validation	463
src/serializer/resourcevalidator.ts	ResourceValidator	checkRelationship	method	19	28.5	HYBRID	visitor shell kept in TS because W tests spy on / stub visitX and build it over stub Resource/Field objects; per-field checks, coercions and messages it calls go to Rust (plan section 3)	B:serializer/resourcevalidator.js	concerto_core::instance	P3-01+P4-10	validation	491
src/serializer/resourcevalidator.ts	ResourceValidator	reportFieldTypeViolation	static	32	32	HYBRID	message template moves to the Rust catalogue (P1-05); the static stays as the TS throw site because tests call it directly with stub fields	B:serializer/resourcevalidator.js	concerto_core::instance	P3-01+P4-10	logic	520
src/serializer/resourcevalidator.ts	ResourceValidator	reportNotResouceViolation	static	8	8	HYBRID	message template moves to the Rust catalogue (P1-05); the static stays as the TS throw site because tests call it directly with stub fields	-	concerto_core::instance	P3-01+P4-10	logic	560
src/serializer/resourcevalidator.ts	ResourceValidator	reportNotRelationshipViolation	static	8	8	HYBRID	message template moves to the Rust catalogue (P1-05); the static stays as the TS throw site because tests call it directly with stub fields	-	concerto_core::instance	P3-01+P4-10	logic	576
src/serializer/resourcevalidator.ts	ResourceValidator	reportMissingRequiredProperty	static	7	7	HYBRID	message template moves to the Rust catalogue (P1-05); the static stays as the TS throw site because tests call it directly with stub fields	-	concerto_core::instance	P3-01+P4-10	logic	591
src/serializer/resourcevalidator.ts	ResourceValidator	reportEmptyIdentifier	static	6	6	HYBRID	message template moves to the Rust catalogue (P1-05); the static stays as the TS throw site because tests call it directly with stub fields	-	concerto_core::instance	P3-01+P4-10	logic	605
src/serializer/resourcevalidator.ts	ResourceValidator	reportInvalidEnumValue	static	8	8	HYBRID	message template moves to the Rust catalogue (P1-05); the static stays as the TS throw site because tests call it directly with stub fields	-	concerto_core::instance	P3-01+P4-10	logic	619
src/serializer/resourcevalidator.ts	ResourceValidator	reportAbstractClass	static	6	6	HYBRID	message template moves to the Rust catalogue (P1-05); the static stays as the TS throw site because tests call it directly with stub fields	-	concerto_core::instance	P3-01+P4-10	logic	634
src/serializer/resourcevalidator.ts	ResourceValidator	reportUndeclaredField	static	8	8	HYBRID	message template moves to the Rust catalogue (P1-05); the static stays as the TS throw site because tests call it directly with stub fields	-	concerto_core::instance	P3-01+P4-10	logic	649
src/serializer/resourcevalidator.ts	ResourceValidator	reportInvalidFieldAssignment	static	15	15	HYBRID	message template moves to the Rust catalogue (P1-05); the static stays as the TS throw site because tests call it directly with stub fields	-	concerto_core::instance	P3-01+P4-10	logic	667
src/serializer/validationexception.ts	ValidationException	constructor	ctor	3	1.5	TS	exception class must stay a JS Error subclass (instanceof / class checks in ~81 assertions, M tests construct it directly); Rust supplies kind/code/params/location and the P4-02 error mapper instantiates this class	-	-	P1-05+P4-02	glue	32
src/serializer/valuegenerator.ts		generateSentence	function	9	9	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	logic	32
src/serializer/valuegenerator.ts		randomNumberInRangeWithPrecision	function	15	15	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	logic	52
src/serializer/valuegenerator.ts		getRange	function	29	29	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	B:serializer/valuegenerator.js	-	-	logic	77
src/serializer/valuegenerator.ts		generateString	function	9	9	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	logic	116
src/serializer/valuegenerator.ts		getString	function	8	8	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	B:serializer/valuegenerator.js	-	-	logic	133
src/serializer/valuegenerator.ts		isLengthInRange	function	9	9	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	logic	152
src/serializer/valuegenerator.ts		getRegexString	function	15	15	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	logic	170
src/serializer/valuegenerator.ts	EmptyValueGenerator	constructor	ctor	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	glue	198
src/serializer/valuegenerator.ts	EmptyValueGenerator	getDateTime	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	glue	206
src/serializer/valuegenerator.ts	EmptyValueGenerator	getInteger	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	glue	214
src/serializer/valuegenerator.ts	EmptyValueGenerator	getLong	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	glue	222
src/serializer/valuegenerator.ts	EmptyValueGenerator	getDouble	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	glue	230
src/serializer/valuegenerator.ts	EmptyValueGenerator	getBoolean	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	-	-	-	glue	238
src/serializer/valuegenerator.ts	EmptyValueGenerator	getString	method	6	6	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	B:serializer/valuegenerator.js	-	-	logic	248
src/serializer/valuegenerator.ts	EmptyValueGenerator	getEnum	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	B:serializer/valuegenerator.js	-	-	glue	260
src/serializer/valuegenerator.ts	EmptyValueGenerator	getMap	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	glue	268
src/serializer/valuegenerator.ts	EmptyValueGenerator	getArray	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	B:serializer/valuegenerator.js	-	-	glue	277
src/serializer/valuegenerator.ts	EmptyValueGenerator	getRegex	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	B:serializer/valuegenerator.js,introspect/stringvalidator.js	-	-	glue	288
src/serializer/valuegenerator.ts	EmptyValueGenerator	getRange	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	B:serializer/valuegenerator.js	-	-	glue	300
src/serializer/valuegenerator.ts	SampleValueGenerator	constructor	ctor	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	glue	314
src/serializer/valuegenerator.ts	SampleValueGenerator	getInteger	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	glue	322
src/serializer/valuegenerator.ts	SampleValueGenerator	getLong	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	glue	330
src/serializer/valuegenerator.ts	SampleValueGenerator	getDouble	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	glue	338
src/serializer/valuegenerator.ts	SampleValueGenerator	getBoolean	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	glue	346
src/serializer/valuegenerator.ts	SampleValueGenerator	getString	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	B:serializer/valuegenerator.js	-	-	glue	356
src/serializer/valuegenerator.ts	SampleValueGenerator	getEnum	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	B:serializer/valuegenerator.js	-	-	glue	366
src/serializer/valuegenerator.ts	SampleValueGenerator	getMap	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	-	-	-	glue	374
src/serializer/valuegenerator.ts	SampleValueGenerator	getArray	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	B:serializer/valuegenerator.js	-	-	glue	383
src/serializer/valuegenerator.ts	SampleValueGenerator	getRegex	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	B:serializer/valuegenerator.js,introspect/stringvalidator.js	-	-	glue	394
src/serializer/valuegenerator.ts	SampleValueGenerator	getRange	method	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	B:serializer/valuegenerator.js	-	-	glue	406
src/serializer/valuegenerator.ts	ValueGeneratorFactory	empty	static	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	B:serializer/valuegenerator.js	-	-	glue	420
src/serializer/valuegenerator.ts	ValueGeneratorFactory	sample	static	3	1.5	TS	sample-data generation: Math.random, randexp over JS RegExp and dayjs; output is non-deterministic and tied to Factory generate options (D7)	B:serializer/valuegenerator.js	-	-	glue	428
src/typenotfoundexception.ts	TypeNotFoundException	constructor	ctor	13	6.5	TS	exception class must stay a JS Error subclass (instanceof / class checks in ~81 assertions, M tests construct it directly); Rust supplies kind/code/params/location and the P4-02 error mapper instantiates this class	B:typenotfoundexception.js,serializer/jsonpopulator.js	-	P1-05+P4-02	glue	35
src/typenotfoundexception.ts	TypeNotFoundException	getTypeName	method	3	1.5	TS	accessor on the TS exception class	B:typenotfoundexception.js	-	P1-05+P4-02	glue	53
